,Clap_Count,ICI Median,Average Rate,ICI STD,ICI in quarts,Initial ICI Median,Initial ICI in quarts,Type,Instance,Participant
461,32,0.2999999999999998,3.5479632063074873,0.029356828197599355,0.0400000000000007,0.2599999999999998,2.0700000000000003,Entrance,6,ADQ033
462,20,0.47999999999999865,2.3573200992555847,0.11290683423236259,0.09999999999999964,,,Entrance,6,ADQ034
463,15,0.565,1.73076923076923,0.09973821944621111,0.12250000000000005,,,Entrance,6,ADQ035
464,33,0.34000000000000163,2.790178571428571,0.03411744421846393,0.020000000000000462,,,Entrance,6,ADQ036
465,28,0.35000000000000053,2.8528528528528523,0.010787690624311138,0.019999999999999574,,,Entrance,6,ADQ037
466,15,0.3200000000000003,3.2315978456014354,0.025546318307830187,0.04000000000000048,0.2799999999999998,0.020000000000000462,Entrance,6,ADQ038
467,36,0.2999999999999998,3.3576642335766436,0.011263989983825351,1.7763568394002505e-15,,,Entrance,6,ADQ040
468,28,0.30000000000000027,1.9054340155257576,0.5052521866155275,0.1949999999999985,1.17,0.81,Entrance,6,ADQ041
469,17,0.34500000000000064,2.836879432624115,0.01544785951633259,0.019999999999999574,,,Entrance,6,ADQ042
470,38,0.27999999999999936,3.291536050156737,0.09238377511642337,0.010000000000000675,,,Entrance,6,ADQ043
471,37,0.3000000000000007,3.3426183844011113,0.014421200175184813,0.005000000000000671,,,Entrance,6,ADQ044
472,30,0.34999999999999964,2.8074866310160465,0.01986861607565781,0.03999999999999915,,,Entrance,6,ADQ046
473,34,0.28000000000000025,3.5493827160493794,0.07145578250747031,0.08999999999999986,,,Entrance,6,ADQ047
474,14,0.2799999999999998,3.0470914127423834,0.11703146430068974,0.04500000000000037,0.28,0.4199999999999995,Entrance,6,ADQ048
475,26,0.41999999999999993,1.4678899082568801,0.6465850930919269,0.2999999999999996,0.6599999999999997,0.0,Entrance,6,ADQ049
476,29,0.4800000000000004,2.150537634408601,0.053535035257296776,0.04499999999999993,,,Entrance,6,ADQ050
477,40,0.3200000000000003,2.972651605231866,0.03199999999999991,0.009999999999999787,,,Entrance,6,ADQ051
478,14,0.20000000000000107,4.615384615384594,0.028751811537130665,0.022500000000000187,,,Entrance,6,ADQ052
479,32,0.3000000000000007,3.0150753768844196,0.2132843873448253,0.027500000000000302,0.20000000000000012,0.03000000000000022,Entrance,6,ADQ053
480,27,0.5199999999999996,2.0175438596491224,0.09326531494790558,0.17999999999999972,,,Entrance,6,ADQ054
481,41,0.3200000000000003,3.2374100719424432,0.02309401076758486,0.03999999999999959,,,Entrance,6,ADQ055
482,24,0.27999999999999936,2.136752136752138,0.3789308267066316,0.02000000000000135,,,Entrance,6,ADQ056
483,33,0.41999999999999815,2.4456521739130435,0.040128000327158256,0.0349999999999997,,,Entrance,6,ADQ057
484,27,0.33000000000000007,3.0434782608695667,0.029203717962909034,0.05999999999999872,,,Entrance,6,ADQ061
485,26,0.45999999999999996,2.192564346997139,0.04303689014140608,0.059999999999999165,,,Entrance,6,ADQ062
486,21,0.30000000000000027,3.1007751937984485,0.10969655114602893,0.06250000000000044,,,Entrance,6,ADQ063
487,29,0.3000000000000007,2.9874213836477965,0.17376128008316574,0.0600000000000005,,,Entrance,6,ADQ064
488,13,0.28000000000000025,2.5682182985553768,0.32334643444248257,0.05000000000000071,,,Entrance,6,ADR067
489,24,0.5649999999999995,1.680672268907563,0.18701356655086318,0.3200000000000003,1.7199999999999998,1.3099999999999996,Entrance,6,ADR068
490,20,0.38000000000000034,2.5830258302583027,0.012043875831930045,0.010000000000000675,,,Entrance,6,ADR069
491,18,0.5199999999999996,1.896733403582719,0.016379885640466794,0.010000000000000675,,,Entrance,6,ADR070
492,11,0.7400000000000002,1.4529914529914534,0.0924145073918082,0.1999999999999993,,,Entrance,6,ADR071
493,21,0.35999999999999943,1.6222479721900342,0.5013109797448073,0.3299999999999996,0.3600000000000001,0.6999999999999995,Entrance,6,AEQ079
494,21,0.5399999999999991,1.754385964912282,0.30314353036144454,0.34750000000000036,0.8399999999999999,0.5399999999999998,Entrance,6,AEQ080
495,44,0.27999999999999936,3.5663338088445107,0.004546060565661816,8.881784197001252e-16,,,Entrance,6,AEQ081
496,38,0.379999999999999,2.7184466019417504,0.015952973218097907,0.019999999999999574,0.3600000000000003,0.0,Entrance,6,AEQ082
497,33,0.3000000000000007,3.247863247863243,0.012727462594467205,0.019999999999999574,,,Entrance,6,AEQ087
498,31,0.3000000000000007,3.0664395229982957,0.1047202934931003,0.03500000000000103,,,Entrance,6,AEQ088
499,20,0.3600000000000003,1.7751479289940821,0.5753897229994062,0.1899999999999995,0.3600000000000001,0.1200000000000001,Entrance,6,AEQ089
500,30,0.27999999999999936,2.9040404040404026,0.10174951806705265,0.16000000000000036,,,Entrance,6,AER090
501,41,0.27000000000000046,2.614968440036069,0.243804007532013,0.22999999999999865,,,Music,7,ADQ001
502,36,0.33000000000000007,2.9520295202952016,0.020120604108162927,0.03999999999999915,,,Music,7,ADQ002
503,67,0.2599999999999998,3.9258451472191895,0.009996030958366722,0.019999999999997797,,,Music,7,ADQ003
504,60,0.2799999999999998,3.4515819750719094,0.0273063164970109,1.7763568394002505e-15,,,Music,7,ADQ004
505,55,0.3000000000000007,3.001579778830963,0.14818004503575857,0.027500000000000524,0.2400000000000002,0.009999999999999898,Music,7,ADQ005
506,48,0.3200000000000003,2.9824561403508763,0.03586466938093672,0.04749999999999943,,,Music,7,ADQ006
507,40,0.2999999999999998,3.2902467685076418,0.010659471779799565,1.7763568394002505e-15,,,Music,7,ADQ007
508,58,0.28000000000000114,3.528225806451613,0.017977577070087274,0.02999999999999936,,,Music,7,ADQ008
509,41,0.370000000000001,2.6734104046242764,0.022293429457958893,0.020000000000000906,0.3799999999999999,0.0,Music,7,ADQ009
510,41,0.35499999999999954,2.287348105789851,0.22140656479762277,0.10249999999999959,,,Music,7,ADQ010
511,46,0.3200000000000003,3.056768558951966,0.02258435099915194,0.024999999999999467,,,Music,7,ADQ011
512,58,0.3200000000000003,3.0204081632653046,0.022209080198046047,0.0,0.3900000000000001,0.009999999999999343,Music,7,ADQ012
513,19,0.30000000000000027,3.2608695652173916,0.022572634084745396,0.005000000000001448,,,Music,7,ADQ013
514,40,0.33999999999999986,2.873030583873957,0.03419740290711251,0.04499999999999904,,,Music,7,ADQ014
515,22,0.33000000000000007,3.1423290203327143,0.05525342683011274,0.08000000000000007,,,Music,7,ADQ015
516,40,0.29999999999999893,2.46305418719212,0.2670228014057758,0.08000000000000052,,,Music,7,ADQ016
517,64,0.2799999999999998,3.574975173783516,0.01612205430212406,0.03999999999999704,,,Music,7,ADQ017
518,58,0.3200000000000003,3.2286212914485137,0.01641247602799052,0.020000000000000462,0.27999999999999936,0.0,Music,7,ADQ018
519,44,0.35999999999999943,2.5764895330112716,0.1035635226602805,0.09999999999999831,,,Music,7,ADQ019
520,38,0.30000000000000027,3.30490405117271,0.04187025530815241,0.05999999999999872,,,Music,7,ADQ020
521,47,0.3000000000000007,3.290870488322715,0.022162644149535206,1.7763568394002505e-15,,,Music,7,ADQ022
522,41,0.28000000000000025,2.7097902097902113,0.46987484034729715,0.010000000000001119,,,Music,7,ADQ023
523,31,0.34999999999999964,2.9288702928870287,0.04889249625940736,0.09249999999999914,0.3799999999999999,0.0,Music,7,ADQ024
524,42,0.33000000000000007,2.7799841143764894,0.0860398578732971,0.019999999999999574,,,Music,7,ADQ025
525,49,0.33999999999999986,2.9955947136563883,0.014773995557787637,0.009999999999999787,,,Music,7,ADQ026
526,49,0.35999999999999943,2.759134973900076,0.020870687233188676,0.03999999999999915,0.40000000000000036,0.0,Music,7,ADQ027
527,40,0.34999999999999987,2.6765799256505565,0.05335341883691532,0.07499999999999962,0.3200000000000003,0.0,Music,7,ADQ028
528,39,0.33999999999999986,2.8100775193798464,0.08994114112571115,0.020000000000003126,,,Music,7,ADQ029
529,50,0.2799999999999985,3.6076662908680963,0.021587686902640877,0.03999999999999826,,,Music,7,ADQ030
530,52,0.3000000000000007,2.92207792207792,0.11581046365533398,0.02000000000000013,,,Music,7,ADQ031
531,34,0.2699999999999996,3.7344398340248977,0.022588855886396787,0.020000000000000462,,,Music,7,ADQ033
532,36,0.5,1.9210245464247595,0.038762606756249846,0.06999999999999851,,,Music,7,ADQ034
533,34,0.4599999999999991,1.942286348501665,0.3444037595320814,0.12499999999999956,,,Music,7,ADQ035
534,56,0.3000000000000007,3.219871205151792,0.026115451493755312,0.020000000000000462,,,Music,7,ADQ036
535,45,0.3200000000000003,2.6395173453996996,0.15900002642566244,0.045000000000001705,,,Music,7,ADQ037
536,48,0.3000000000000007,3.2619775739041774,0.01598575474723345,0.019999999999999574,,,Music,7,ADQ038
537,40,0.3000000000000007,3.307392996108947,0.02617642051708654,0.0374999999999992,,,Music,7,ADQ040
538,66,0.28000000000000114,3.638151425762045,0.016435331457567648,0.02000000000000135,0.2400000000000002,0.0,Music,7,ADQ041
539,22,0.3650000000000011,2.4809160305343516,0.14036436102570293,0.17499999999999982,0.21999999999999975,0.0,Music,7,ADQ042
540,56,0.3000000000000007,3.240324032403237,0.028299699925494082,0.010000000000000009,,,Music,7,ADQ043
541,48,0.3000000000000007,3.3132530120481913,0.022563042992710655,0.02000000000000135,,,Music,7,ADQ044
542,35,0.29000000000000004,3.3742331288343537,0.10295078259228359,0.040000000000000036,0.2599999999999998,0.0,Music,7,ADQ045
543,44,0.3200000000000003,3.0198446937014682,0.0243469322347535,0.020000000000000462,,,Music,7,ADQ046
544,61,0.3000000000000007,3.2656663724624915,0.016389588726341338,0.02000000000000135,0.35999999999999943,0.0,Music,7,ADQ047
545,32,0.5,1.738185768604019,0.2182627060928361,0.1649999999999996,,,Music,7,ADQ048
546,21,0.6100000000000003,1.598173515981734,0.4170560085716475,0.35999999999999943,,,Music,7,ADQ049
547,40,0.35999999999999943,2.4571854058078952,0.17370025993944407,0.1499999999999999,,,Music,7,ADQ050
548,52,0.3200000000000003,3.180914512922462,0.011341473989656653,0.019999999999999574,,,Music,7,ADQ051
549,39,0.26000000000000156,3.8167938931297694,0.022912878474779172,0.03999999999999915,,,Music,7,ADQ052
550,28,0.5,1.7357222844344906,0.19236557937695692,0.07500000000000018,,,Music,7,ADQ053
551,57,0.3050000000000006,3.1662269129287557,0.021695950905970252,0.019999999999999574,,,Music,7,ADQ054
552,42,0.28000000000000114,3.55029585798816,0.017436255002314754,0.010000000000000453,0.25,0.009999999999999787,Music,7,ADQ055
553,16,0.2999999999999998,2.901023890784985,0.09598942956511033,0.040000000000000036,,,Music,7,ADQ056
554,22,0.5600000000000005,1.7654476670870112,0.01928620418738854,0.02000000000000135,,,Music,7,ADQ057
555,42,0.2900000000000009,2.711076684740512,0.18272080001002217,0.1200000000000001,0.6600000000000001,0.3600000000000001,Music,7,ADQ058
556,30,0.28000000000000114,3.4146341463414625,0.025718253662108677,0.010000000000000675,,,Music,7,ADQ059
557,57,0.3000000000000007,3.155127081507446,0.021356757972854683,0.02999999999999936,,,Music,7,ADQ060
558,56,0.30999999999999983,3.219696969696967,0.010132807942097873,0.019999999999999574,,,Music,7,ADQ061
559,50,0.3800000000000008,2.7756939234808686,0.06130463488398106,0.0900000000000003,0.33999999999999986,0.0,Music,7,ADQ062
560,48,0.3099999999999996,3.314393939393941,0.018228244774608098,0.029999999999998472,,,Music,7,ADQ063
561,27,0.379999999999999,2.200488997555013,0.40946807270421276,0.07499999999999929,,,Music,7,ADQ064
562,53,0.27999999999999936,3.308823529411767,0.08067965263439326,0.04000000000000059,,,Music,7,ADQ066
563,50,0.3100000000000005,3.109327983951856,0.034746393020815794,0.020000000000000462,,,Music,7,ADR067
564,59,0.28000000000000114,3.444676409185806,0.04209252074930052,1.7763568394002505e-15,,,Music,7,ADR068
565,36,0.5199999999999996,1.9347705914870093,0.020547137852985335,0.03999999999999915,,,Music,7,ADR069
566,32,0.4900000000000002,1.790872328134027,0.22982742473710663,0.040000000000000924,,,Music,7,ADR070
567,22,0.5,1.6886930983847284,0.45788998799571834,0.18500000000000139,,,Music,7,ADR071
568,40,0.2999999999999994,2.8517110266159675,0.21774602943184385,0.07000000000000028,,,Music,7,AEQ079
569,53,0.3000000000000007,3.2553407934893155,0.009583041136265241,0.019999999999999574,,,Music,7,AEQ080
570,49,0.3000000000000007,3.1578947368421053,0.06001461810229992,0.020000000000000906,0.31999999999999984,0.0,Music,7,AEQ081
571,47,0.33000000000000007,2.9616724738675937,0.03411733972447455,0.020000000000001128,,,Music,7,AEQ082
572,57,0.3199999999999985,3.178928247048141,0.015967403771223097,0.019999999999999574,,,Music,7,AEQ083
573,25,0.49999999999999956,1.6514806378132112,0.3159180070716418,0.17999999999999794,,,Music,7,AEQ085
574,43,0.3200000000000003,2.93378038558256,0.04785833436369505,0.030000000000001137,0.5800000000000001,0.0,Music,7,AEQ086
575,38,0.29999999999999893,2.9670329670329667,0.18590350712160894,0.040000000000000924,,,Music,7,AEQ087
576,60,0.2599999999999998,3.82932166301969,0.01875091034204646,0.040000000000000924,,,Music,7,AEQ088
577,31,0.5200000000000005,1.74757281553398,0.3481716416704442,0.13000000000000034,,,Music,7,AEQ089
578,39,0.3200000000000003,2.852737085582111,0.19902464875188383,0.1200000000000001,0.2200000000000002,0.020000000000000018,Music,7,AER090
579,47,0.2400000000000002,4.120443740095089,0.022901125266273307,1.7763568394002505e-15,,,Music,8,ADQ001
580,30,0.3000000000000005,3.2738095238095246,0.009625003513801687,0.007500000000000062,,,Music,8,ADQ002
581,53,0.2599999999999998,3.655352480417757,0.02296765611709726,0.02000000000000013,0.33000000000000007,0.03000000000000025,Music,8,ADQ003
582,52,0.2799999999999998,3.5087719298245617,0.026317153960726654,0.022500000000000187,0.3600000000000003,0.010000000000000453,Music,8,ADQ004
583,40,0.2999999999999998,3.2710280373831795,0.02007920823076946,1.1102230246251565e-15,0.33999999999999986,0.05999999999999961,Music,8,ADQ005
584,32,0.33999999999999986,2.860411899313501,0.019252705437591597,0.03000000000000025,,,Music,8,ADQ006
585,27,0.3000000000000007,3.0701754385964897,0.08652002245558105,0.010000000000000675,0.33999999999999986,0.0,Music,8,ADQ007
586,46,0.28000000000000025,3.5043804755944925,0.01914508792182464,0.020000000000001017,0.3000000000000007,0.03000000000000025,Music,8,ADQ008
587,32,0.33999999999999986,2.9082774049217024,0.012353759938390595,0.0,0.37999999999999945,0.0600000000000005,Music,8,ADQ009
588,34,0.34000000000000075,2.3539668700959013,0.2912621125955421,0.040000000000000924,0.33999999999999986,0.03000000000000025,Music,8,ADQ010
589,36,0.2999999999999998,3.1506849315068477,0.03151008371131496,0.0500000000000016,,,Music,8,ADQ011
590,33,0.35999999999999943,2.3159636062861875,0.29607373420257327,0.010000000000000009,0.33999999999999986,0.019999999999999574,Music,8,ADQ012
591,11,0.27,3.6734693877550995,0.014813657362192478,0.019999999999998685,,,Music,8,ADQ013
592,30,0.25,3.8461538461538436,0.06604471789556482,0.0600000000000005,,,Music,8,ADQ014
593,24,0.29999999999999893,3.3868092691622156,0.015043795713638064,0.020000000000000684,,,Music,8,ADQ015
594,34,0.29999999999999893,2.659069325735993,0.4677157991591356,0.030000000000000693,0.2999999999999998,0.06000000000000005,Music,8,ADQ016
595,33,0.26000000000000156,3.328509406657017,0.11998023552650654,0.015000000000000346,0.3200000000000003,0.2599999999999998,Music,8,ADQ017
596,44,0.2799999999999998,3.4981905910735813,0.012960721259502069,0.02000000000000135,0.27000000000000024,0.024999999999999356,Music,8,ADQ018
597,34,0.27999999999999936,3.3674963396778934,0.06704372946129282,0.03500000000000103,,,Music,8,ADQ019
598,30,0.28000000000000025,3.459119496855346,0.0323535662138386,0.017500000000000626,0.30000000000000004,0.07499999999999984,Music,8,ADQ020
599,35,0.2400000000000002,4.074074074074075,0.010568269096134416,0.01750000000000007,,,Music,8,ADQ023
600,40,0.33499999999999974,2.8542303771661617,0.08185271971576605,0.08500000000000008,0.3899999999999997,0.03000000000000025,Music,8,ADQ024
601,38,0.33999999999999986,2.937853107344632,0.02821074536140722,0.03999999999999915,,,Music,8,ADQ025
602,32,0.35999999999999943,2.7745664739884384,0.019886453039513186,0.040000000000000924,,,Music,8,ADQ026
603,11,0.3800000000000001,2.613240418118462,0.08514413549695486,0.120000000000001,0.38000000000000034,0.24999999999999967,Music,8,ADQ027
604,41,0.30499999999999927,3.1602708803611743,0.048702748094513484,0.062499999999999556,0.28000000000000025,0.04999999999999982,Music,8,ADQ028
605,38,0.3200000000000003,3.1537450722733236,0.015174110293140877,0.022499999999999742,,,Music,8,ADQ029
606,47,0.26000000000000156,3.638644918444162,0.025997347344787376,0.05000000000000071,0.25,0.020000000000000906,Music,8,ADQ030
607,30,0.3150000000000004,3.2994923857867997,0.02445718393752328,0.040000000000000036,,,Music,8,ADQ031
608,18,0.2799999999999998,3.626943005181348,0.016035674514745506,8.881784197001252e-16,,,Music,8,ADQ033
609,26,0.5,1.8678160919540239,0.14621164848891527,0.12500000000000022,,,Music,8,ADQ034
610,16,0.54,1.8867924528301905,0.04268749491621841,0.05999999999999828,,,Music,8,ADQ035
611,42,0.31999999999999984,3.053435114503814,0.04493822920904238,0.019999999999999574,0.4099999999999999,0.05000000000000049,Music,8,ADQ036
612,24,0.33999999999999986,2.607823470411234,0.1871457679498483,0.027499999999999414,0.35999999999999943,0.0,Music,8,ADQ037
613,41,0.28000000000000025,3.5340314136125635,0.012030350981136785,1.7763568394002505e-15,0.31999999999999984,0.020000000000000018,Music,8,ADQ038
614,22,0.379999999999999,2.342786683107276,0.26520542628056304,0.02999999999999936,,,Music,8,ADQ039
615,32,0.3199999999999994,2.774694783573805,0.1740565042354541,0.03999999999999915,,,Music,8,ADQ040
616,48,0.29000000000000004,3.4615384615384692,0.019480430680227236,0.019999999999999796,0.2599999999999998,0.0,Music,8,ADQ041
617,25,0.4549999999999996,1.853171774768354,0.48851186899997256,0.17500000000000204,0.24,0.03000000000000047,Music,8,ADQ042
618,36,0.2799999999999998,2.9787234042553195,0.11383641842016197,0.04000000000000026,0.30000000000000027,0.04000000000000048,Music,8,ADQ043
619,35,0.29999999999999893,2.774922918807811,0.28870375395872083,0.040000000000000036,0.28000000000000025,0.0,Music,8,ADQ044
620,35,0.27999999999999936,3.185437997724688,0.1075773377523521,0.04500000000000004,0.2400000000000002,0.009999999999999787,Music,8,ADQ045
621,43,0.3200000000000003,3.1425364758698087,0.007228324650199292,5.551115123125783e-16,0.31999999999999984,0.020000000000000018,Music,8,ADQ046
622,42,0.29999999999999893,3.222094361334868,0.06779501472205776,0.0600000000000005,0.2400000000000002,0.044999999999999485,Music,8,ADQ047
623,26,0.3600000000000012,2.671312427409984,0.03715154309245008,0.009999999999999787,,,Music,8,ADQ048
624,20,0.29999999999999893,2.8428093645484984,0.10643280122439057,0.14000000000000057,0.54,0.3699999999999999,Music,8,ADQ049
625,30,0.40500000000000025,2.4691358024691366,0.038392707640904786,0.07999999999999918,,,Music,8,ADQ050
626,44,0.3000000000000007,3.320561941251594,0.011073183129316476,8.881784197001252e-16,,,Music,8,ADQ051
627,28,0.3000000000000007,3.3132530120481896,0.023224856068314894,0.019999999999999463,,,Music,8,ADQ052
628,28,0.4649999999999994,2.0917135961383746,0.06788338416839435,0.07499999999999929,,,Music,8,ADQ053
629,38,0.33499999999999996,2.988505747126436,0.012721876978109425,0.019999999999999574,,,Music,8,ADQ054
630,32,0.27999999999999936,3.618421052631581,0.03946613431254396,0.019999999999999463,0.4400000000000004,0.0,Music,8,ADQ055
631,25,0.3200000000000003,2.282608695652173,0.4003076198078054,4.440892098500626e-16,0.33999999999999986,0.0,Music,8,ADQ056
632,40,0.34999999999999987,2.8282828282828283,0.024223387186198233,0.03999999999999915,0.3200000000000003,0.0,Music,8,ADQ057
633,30,0.3199999999999994,2.4953789279112764,0.4498796926865424,0.07000000000000006,0.2799999999999998,0.0,Music,8,ADQ059
634,40,0.3200000000000003,3.1354983202687574,0.015236235005501187,0.03000000000000025,0.2999999999999998,0.020000000000000018,Music,8,ADQ060
635,33,0.3400000000000005,2.845528455284553,0.04034244944860465,0.010000000000000675,0.31000000000000005,0.07499999999999973,Music,8,ADQ061
636,35,0.35999999999999943,2.7105517909002925,0.04058272627556784,0.0674999999999999,0.33000000000000007,0.009999999999999787,Music,8,ADQ062
637,27,0.2599999999999998,3.8306451612903256,0.013289401308354543,0.009999999999999787,,,Music,8,ADQ063
638,31,0.31000000000000005,3.1331592689295062,0.02224696689959959,0.03249999999999953,,,Music,8,ADQ064
639,34,0.33999999999999986,2.9475982532751095,0.03561826734501507,0.034999999999999254,0.33999999999999986,0.0,Music,8,ADR067
640,38,0.3200000000000003,2.9605263157894735,0.06801206529463023,0.0349999999999997,0.27999999999999936,0.0,Music,8,ADR068
641,30,0.40000000000000036,2.4644549763033177,0.036570269555809914,0.040000000000000036,,,Music,8,ADR069
642,17,0.5699999999999998,1.7799352750809057,0.0275398176907827,0.027499999999999858,,,Music,8,ADR070
643,25,0.3999999999999999,2.004626060138781,0.24866566989557554,0.1299999999999999,,,Music,8,ADR071
644,21,0.2599999999999998,3.8461538461538494,0.007559289460184719,0.0,,,Music,8,AEQ079
645,31,0.30000000000000027,3.2476319350473584,0.048987945870180155,0.010000000000000786,,,Music,8,AEQ080
646,43,0.27999999999999936,3.2332563510392616,0.08627812784197007,1.1102230246251565e-15,0.41999999999999993,0.09999999999999964,Music,8,AEQ081
647,19,0.33999999999999986,2.9310344827586223,0.010537049480984342,0.0,,,Music,8,AEQ082
648,47,0.30500000000000016,3.2979976442873964,0.021266139218219193,0.020000000000000684,0.2599999999999998,0.02000000000000013,Music,8,AEQ083
649,27,0.4400000000000004,2.2279348757497854,0.021601282013236862,0.029999999999999805,0.4399999999999995,0.0,Music,8,AEQ085
650,40,0.33999999999999986,3.01003344481605,0.022588855886397245,0.03999999999999937,0.33000000000000007,0.009999999999999787,Music,8,AEQ086
651,36,0.3000000000000007,3.0337078651685374,0.09456302259427442,8.881784197001252e-16,0.2999999999999998,0.0,Music,8,AEQ087
652,51,0.25,3.802816901408449,0.033028520870350665,0.03999999999999915,0.31000000000000005,0.050000000000000266,Music,8,AEQ088
653,30,0.5,2.042304886943836,0.09562589695951698,0.16500000000000026,0.35999999999999943,0.020000000000000018,Music,8,AEQ089
654,39,0.2599999999999998,3.1615925058548,0.13141678115967687,0.13000000000000034,0.3799999999999999,1.8499999999999996,Music,8,AER090
655,44,0.2400000000000002,4.06015037593985,0.020966667346079108,0.019999999999999574,0.20000000000000018,0.0,Music,9,ADQ001
656,36,0.3600000000000012,1.8326206475259614,0.3701321603048752,0.33999999999999986,,,Music,9,ADQ002
657,48,0.28000000000000025,2.6742301458670985,0.36730385406652233,0.010000000000000675,0.2999999999999998,0.009999999999999787,Music,9,ADQ003
658,52,0.3000000000000007,3.2608695652173885,0.011365151414154926,0.020000000000000462,0.3299999999999996,0.050000000000000266,Music,9,ADQ004
659,42,0.3000000000000007,2.815699658703069,0.11723697188070663,0.019999999999999574,0.29000000000000004,0.04499999999999971,Music,9,ADQ005
660,22,0.33999999999999986,2.9096477794793256,0.02691767827114302,0.03999999999999959,,,Music,9,ADQ006
661,23,0.2999999999999998,3.448275862068967,0.021693045781865674,0.02000000000000024,0.2400000000000002,0.060000000000000275,Music,9,ADQ007
662,39,0.27999999999999936,3.14533622559653,0.14941264314319072,0.05000000000000071,0.3000000000000007,0.030000000000000693,Music,9,ADQ008
663,37,0.34999999999999964,2.4590163934426235,0.19902365856014884,0.01999999999999913,0.3199999999999994,0.04999999999999982,Music,9,ADQ009
664,35,0.35999999999999943,2.702702702702701,0.04912568913850806,0.06000000000000005,0.3599999999999999,0.010000000000000231,Music,9,ADQ010
665,41,0.3099999999999996,3.2979976442873977,0.016567163289800072,0.03250000000000064,,,Music,9,ADQ011
666,39,0.33999999999999986,2.8703703703703707,0.012934907342419956,0.020000000000000462,0.3600000000000003,0.030000000000000027,Music,9,ADQ012
667,12,0.3600000000000012,2.7426160337552727,0.03688165411497085,0.03999999999999648,,,Music,9,ADQ013
668,41,0.35999999999999943,2.782931354359928,0.03016430104397044,0.04999999999999927,,,Music,9,ADQ014
669,37,0.3500000000000012,2.6958719460825615,0.09074456795259538,0.08000000000000052,0.3200000000000003,0.0,Music,9,ADQ015
670,42,0.2800000000000007,3.2045240339302534,0.07302052064274542,0.055000000000000715,0.28000000000000025,0.020000000000000462,Music,9,ADQ016
671,29,0.26000000000000023,3.76647834274953,0.007591546545162607,0.010000000000000231,0.28000000000000025,0.0,Music,9,ADQ017
672,56,0.3000000000000007,3.3596837944663993,0.008548905132595784,8.881784197001252e-16,0.2999999999999998,0.010000000000000009,Music,9,ADQ018
673,33,0.30000000000000027,2.3148148148148127,0.2696280963564952,0.2374999999999985,,,Music,9,ADQ019
674,36,0.2999999999999998,2.829354553492486,0.12338268229505515,0.1399999999999979,0.2599999999999998,0.0,Music,9,ADQ020
675,52,0.23999999999999844,4.127829560585888,0.042560519844832154,0.019999999999999574,,,Music,9,ADQ023
676,43,0.28999999999999915,3.3642691415313237,0.05331152058046182,0.01999999999999913,0.28000000000000025,0.040000000000000036,Music,9,ADQ024
677,46,0.3200000000000003,3.141361256544502,0.02408080267497852,0.01749999999999996,,,Music,9,ADQ025
678,46,0.33999999999999986,2.941176470588237,0.02915475947422626,0.040000000000000036,0.3799999999999999,0.07000000000000028,Music,9,ADQ026
679,34,0.3100000000000005,2.84926470588235,0.17821999212040654,0.0250000000000008,0.3599999999999999,0.04000000000000048,Music,9,ADQ027
680,44,0.3799999999999999,2.844444444444445,0.05803832854799651,0.11250000000000016,0.27999999999999936,0.0,Music,9,ADQ028
681,36,0.3000000000000007,2.3255813953488382,0.2641464240404049,0.2450000000000001,0.2599999999999998,0.01499999999999968,Music,9,ADQ030
682,40,0.3099999999999996,3.121852970795567,0.07291473883780261,0.040000000000000036,0.28000000000000025,0.010000000000000009,Music,9,ADQ031
683,35,0.2999999999999998,2.2888713496448307,0.46686724518918865,0.029999999999998916,,,Music,9,ADQ033
684,36,0.46000000000000085,2.143335565974549,0.01598575474723366,0.019999999999998685,0.5,0.17999999999999972,Music,9,ADQ034
685,26,0.5399999999999991,1.7117614577581448,0.37418154411594007,0.11500000000000021,0.6200000000000001,0.0,Music,9,ADQ035
686,40,0.33999999999999986,2.4408284023668627,0.23711132470430474,0.0600000000000005,0.40000000000000036,0.17000000000000015,Music,9,ADQ036
687,29,0.3200000000000003,2.9540481400437635,0.05551879125427871,0.024999999999999467,,,Music,9,ADQ037
688,48,0.31000000000000005,3.051181102362203,0.03639685677082169,0.03999999999999959,,,Music,9,ADQ038
689,48,0.33999999999999986,2.9333333333333336,0.014655126313775767,0.009999999999999787,0.33000000000000007,0.04999999999999982,Music,9,ADQ039
690,33,0.28000000000000114,2.7720739219712516,0.21229380812605178,0.01999999999999935,0.2599999999999998,0.020000000000000018,Music,9,ADQ040
691,61,0.27999999999999936,3.7078651685393256,0.01446652352952482,0.019999999999997797,0.2400000000000002,4.440892098500626e-16,Music,9,ADQ041
692,20,0.47999999999999865,2.125693160813308,0.044972543226603975,0.030000000000001137,,,Music,9,ADQ042
693,44,0.2799999999999996,3.1440162271805296,0.17149187259340148,0.0050000000000003375,0.2799999999999996,0.010000000000000342,Music,9,ADQ043
694,46,0.31999999999999895,3.257328990228012,0.026280975156420836,0.039999999999999925,,,Music,9,ADQ044
695,37,0.2799999999999998,3.3936651583710407,0.07379997819518093,0.010000000000000453,0.28000000000000025,4.440892098500626e-16,Music,9,ADQ045
696,46,0.33999999999999986,2.9622980251346513,0.017325974545155845,0.019999999999999574,0.3200000000000003,0.07000000000000028,Music,9,ADQ046
697,48,0.2899999999999996,3.29138431752178,0.05799763348789406,0.060000000000000275,0.2400000000000002,0.05999999999999872,Music,9,ADQ047
